system:index,country,label,.geo
773,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.53796189727512,52.85732047523471]}"
774,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.48011954154154,51.35084574376627]}"
775,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[64.33060328400924,44.87129759941216]}"
776,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.489056951564216,51.976971496797574]}"
777,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[66.99590473199186,44.16252684024186]}"
778,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.70938789917625,43.31092395089655]}"
779,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.43572904366047,41.556514201011126]}"
780,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.28930365234899,41.62478616260421]}"
781,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.92154252359417,53.722398093841804]}"
782,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.77277236398027,52.46565501135859]}"
783,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.06040834367349,42.163775333075925]}"
784,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.2092242461059,50.62860025533418]}"
785,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[67.85918572003072,51.152318065975855]}"
786,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[64.51655454782198,44.92789146231169]}"
787,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.30744504680636,43.42860325311621]}"
788,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.46489392453002,48.75920614908145]}"
789,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.77636562511675,41.14149253974791]}"
790,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.23904373925681,45.476762100908715]}"
791,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.5226905374451,42.674916729739934]}"
792,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.01369594889927,41.56370072328408]}"
793,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.8439601030192,44.32152864553101]}"
794,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.1310708163875,45.750748262565175]}"
795,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.58776515827016,44.899145373219866]}"
796,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[64.96930545101822,51.39486319268813]}"
797,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.65371522297009,47.16379820448518]}"
798,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.63016106539875,51.233166441546615]}"
799,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[67.04621038790255,43.812183879435246]}"
800,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.3130328986953,43.19234633339278]}"
801,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.16196371359752,44.896450427367505]}"
802,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.70290173200317,52.65609785159194]}"
803,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[64.76898114265957,44.59102323076687]}"
804,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.02292280474322,50.33035958100649]}"
805,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.10821701391605,51.82246126792902]}"
806,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[54.83810567671825,50.498344539136845]}"
807,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.2355798240768,43.406145371013224]}"
808,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[50.91426451568418,51.06518148341626]}"
809,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[66.75246128999547,44.32063033024689]}"
810,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.81052447732255,43.58221516670065]}"
811,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.57731268100142,43.10251480498082]}"
812,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[67.31031508143369,43.55526570817706]}"
813,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.72156839278546,42.7701381498566]}"
814,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[63.5005599614828,51.81527474565606]}"
815,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[64.01259967343093,45.07162190777081]}"
816,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[61.86023625268055,50.80377173573748]}"
817,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[67.41901123081215,50.99601120653906]}"
818,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.47632832022083,40.91960866457038]}"
819,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[67.63011532258024,43.31900878845363]}"
820,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[61.57457199233055,45.74086679443986]}"
821,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[52.85642215995059,51.18465741620416]}"
822,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[55.06627775888461,50.31418990589234]}"
823,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.76815144160321,51.14153828256642]}"
824,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.2778006424304,41.185509988669764]}"
825,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.2724107507257,40.898947413035636]}"
826,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.21888488263772,43.046819257365414]}"
827,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[63.06847030982131,51.791020232984835]}"
828,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[67.4118247085392,50.84419592352286]}"
829,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.55538006522335,42.43147328774354]}"
830,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.24096971578152,42.52310144672373]}"
831,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[64.96481387459762,51.76586740502949]}"
832,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[54.18323383459512,50.56392155487757]}"
833,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[50.765144178520345,51.326591231095044]}"
834,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.29217368697633,50.59895585095823]}"
835,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.03797333297976,51.30503166427617]}"
836,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[55.06537944360049,50.29173202378935]}"
837,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.31013999265872,43.4465695587986]}"
838,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.88865503563169,42.05777412954982]}"
839,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[66.90247994244342,44.22001901842551]}"
840,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.0349053381682,42.287742842284416]}"
841,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.49900703391731,43.54358760948351]}"
842,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.83964361537357,52.545605071645234]}"
843,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.81843422610466,51.83413936662257]}"
844,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.00889993774724,45.487541884318155]}"
845,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.74582290545669,42.141317450972934]}"
846,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.25010508598842,51.30413334899205]}"
847,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.4745316896526,41.48464897828156]}"
848,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.1003301365432,43.112396273106135]}"
849,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.14255095489682,44.96472238896059]}"
850,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.29936020924929,40.7821664261001]}"
851,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.10981568430006,50.80287342045336]}"
852,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[67.18724588750932,51.24304790967193]}"
853,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.845688119359664,53.895772943676874]}"
854,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.24837706964796,43.48879037715222]}"
855,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.9788824844121,50.75077113397443]}"
856,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.72071582031985,45.41477834630447]}"
857,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[66.74078319130192,44.32063033024689]}"
858,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[64.20573745951663,45.11653767197679]}"
859,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.97938487932775,41.3759528289031]}"
860,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[67.62562374615965,52.928287382680146]}"
861,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.97653771610969,50.734601458860276]}"
862,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[64.95223746061994,52.313839728342394]}"
863,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[67.95800040128387,41.55831083157936]}"
864,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.88830485808174,43.10880301196966]}"
865,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[57.47106777447257,49.69974225155459]}"
866,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[54.78780002080756,50.270172456970485]}"
867,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[67.37768872774265,50.777720592498014]}"
868,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.86746851777202,51.98595464963877]}"
869,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[65.1202224187503,44.96472238896059]}"
870,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[59.55515923362986,50.3447326255524]}"
871,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.4565653839702,40.710301203370534]}"
872,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[66.93212434681936,44.17061167779893]}"
873,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[64.91899979510752,44.96292575839235]}"
874,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.7218120957882,48.787952238173276]}"
875,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[57.70013817192305,49.839879435877236]}"
876,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.51587706413135,50.649261506868925]}"
877,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.57588909939238,51.31131987126501]}"
878,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[64.15004191190121,51.84042757361141]}"
879,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[63.9883451607597,53.28761349632796]}"
880,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[66.89170015903399,44.23259543240318]}"
881,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.17269775418843,40.79833610121425]}"
882,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[66.78120737908729,50.98433310784551]}"
883,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[67.99483132793276,41.742465464823866]}"
884,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[64.95672903704055,45.11384272612443]}"
885,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.27153530685084,42.85457978656383]}"
886,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.54716588170982,43.673843325680835]}"
887,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.04299017572528,50.29083370850523]}"
888,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.87397755635435,45.82261348529473]}"
889,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.01172422955607,42.86356293940503]}"
890,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.17778321116171,42.91656354116808]}"
891,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.05322182140053,51.34006596035684]}"
892,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.25179524200946,43.85799795892534]}"
893,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.35312978034,45.47047389391988]}"
894,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[59.36651302396476,50.55404008675225]}"
895,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[65.46337885728396,50.89629821000179]}"
896,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.28647936054018,45.54323743193356]}"
897,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.55088848880276,40.694131528256385]}"
898,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.8703614238086,43.3773992819214]}"
899,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.16386681871295,51.861088825146155]}"
900,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[50.703160423916096,51.25023443194488]}"
901,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.6894727455599,50.12913695736372]}"
902,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.550142390884346,50.989722999550224]}"
903,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.69052327820974,44.659295192359956]}"
904,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.15113818736955,51.31311650183325]}"
905,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.01319355398361,52.98937282200028]}"
906,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.63712675607822,43.27139807839529]}"
907,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[63.839224823595856,53.55620976627969]}"
908,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.12221700950276,50.74717787283795]}"
909,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.97349259270739,43.398958848740264]}"
910,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.12418872884598,51.032842133187955]}"
911,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.49199560041932,52.861812051655306]}"
912,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.34951364779425,49.8614390026961]}"
913,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[65.15795166068331,44.93238303873229]}"
914,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.50058283289205,43.17258339714215]}"
915,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[65.03128920562246,44.934179669300526]}"
916,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[67.34714600808259,43.46363754919687]}"
917,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.01339151416785,45.42106655329331]}"
918,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39066106208878,51.06518148341626]}"
919,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[57.96154791960183,49.7922687258189]}"
920,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.29723627254036,51.05350338472271]}"
921,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.58848838477931,45.615102654663126]}"
922,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[67.07405816171025,43.96938905415616]}"
923,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.31973989746186,48.126792189061305]}"
924,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.1852741681661,43.38728075004671]}"
925,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.58771941545164,40.62855451251566]}"
926,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[66.54495045936386,44.017898079498615]}"
927,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[67.74509967894754,43.05580241020661]}"
928,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.92458764699647,41.270849940661115]}"
929,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.24997574003197,42.9542927831011]}"
930,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.2300148435971,41.53136137305578]}"
931,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[63.18704792732508,52.01020916231]}"
932,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.57748776977638,42.76744320400424]}"
933,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[67.17017789711105,51.25831926950196]}"
934,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.99343061773298,49.515587618310086]}"
935,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[64.5354191687885,51.880851761396784]}"
936,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.1897657445867,40.87828616150089]}"
937,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.35238368242159,43.10520975083318]}"
938,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.48680366889883,45.74805331671281]}"
939,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.3236147219205,40.7453354994512]}"
940,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.65062435674928,51.12626692273639]}"
941,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.05596251007141,45.239606865901166]}"
942,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[64.7384384229995,44.57754850150508]}"
943,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[51.74610446877886,49.23441493438067]}"
944,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.07298475765116,40.825285559737836]}"
945,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.46681990105472,52.467451641926836]}"
946,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[55.996932393232434,50.02762733025821]}"
947,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.47507982738676,42.8069690765055]}"
948,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[67.98405154452333,41.704736222890844]}"
949,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.80026996023803,51.752392675767695]}"
950,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.214172474623645,51.137046706145824]}"
951,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[66.61142579038871,44.180493145924245]}"
952,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.14484998038073,40.96272779820812]}"
953,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.73559125978143,52.25455091959051]}"
954,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.98606900668506,52.16382107589444]}"
955,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.49771279826473,53.179815662233615]}"
956,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.24995286862271,50.77502564664566]}"
957,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[67.09651604381324,43.804997357162286]}"
958,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.52341376395424,42.962377620658174]}"
959,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.760942047921,50.04110205952001]}"
960,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[67.16838126654281,43.67114837982848]}"
961,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.38634457444316,51.001401098243775]}"
962,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[50.83970434710226,51.4397789568941]}"
963,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.30580063360384,52.02907378327651]}"
964,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.59208164591578,43.5938932653942]}"
965,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[51.879953446112665,50.66004129027836]}"
966,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[67.17377115824752,50.908874623979465]}"
967,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.41848596448723,43.99184693625915]}"
968,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.43320918658308,42.69378135070644]}"
969,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[66.86475070051041,44.171509993083056]}"
970,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.56885479448513,41.5735821914094]}"
971,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.06062917526698,52.057819872368334]}"
972,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[55.71575970930302,50.38336018276954]}"
973,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.89010148864999,42.69288303542232]}"
974,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.40805635862775,40.92140529513863]}"
975,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.6488505975903,44.544310835992654]}"
976,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.454022655483556,51.34276090620919]}"
977,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[67.89332170082726,41.87092455045296]}"
978,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.68548356405496,43.05670072549073]}"
979,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.3130328986953,51.76946066616597]}"
980,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.49701244316483,42.87703766866682]}"
981,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[66.7084438410736,44.283799403597996]}"
982,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.85349139359457,45.41298171573623]}"
983,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.4174354318374,53.21215501246192]}"
984,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[65.06273024056665,52.6084871415336]}"
985,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.22983975482214,42.8851225062239]}"
986,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.7267831957152,42.50962671746194]}"
987,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.65509306176061,41.68227834078786]}"
988,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.78484638304228,44.55329398883385]}"
989,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.59762375498622,43.14383730805032]}"
990,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[54.99261590558681,50.69507558635902]}"
991,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.51213158562915,43.610961255792475]}"
992,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.49646430543066,43.008191700148274]}"
993,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.21581688782616,50.98073984670903]}"
994,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.17631388673416,52.9444570577943]}"
995,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.96680846535008,41.243002166853415]}"
996,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.82217970460684,41.40290228742669]}"
997,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.01783734776993,52.62016524022715]}"
998,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.26791917430509,40.960032852355766]}"
999,Kazakhstan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[66.57369654845569,51.51074586433955]}"
1000,Kazakhstan,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.18584517730953,51.85749556400968]}"
1001,Kazakhstan,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.40109066794828,45.4480160118169]}"
1002,Kazakhstan,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.79974469391311,46.88262552055577]}"
1003,Kazakhstan,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.77717245476384,48.528339121062736]}"
1004,Kazakhstan,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[66.6069342139681,46.95628737385357]}"
1005,Kazakhstan,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.16012134021075,46.76314958776787]}"
1006,Kazakhstan,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.94794384438357,43.398958848740264]}"
1007,Kazakhstan,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.46417069802087,49.66201300962157]}"
1008,Kazakhstan,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.9124300247965,49.744658015760564]}"
