system:index,country,label,.geo
883,Turkmenistan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[61.8072356509175,37.39461948968538]}"
884,Turkmenistan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[61.93838968239895,37.49523080150677]}"
885,Turkmenistan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[59.79680604505801,37.46828134298318]}"
886,Turkmenistan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[60.8226820995225,37.041581583026414]}"
887,Turkmenistan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[58.74398053206993,42.33804849819511]}"
888,Turkmenistan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[60.26752325393664,37.70543657799074]}"
889,Turkmenistan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[58.913762120768524,38.25520553187189]}"
890,Turkmenistan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[58.71433612769399,42.50962671746194]}"
891,Turkmenistan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[64.2695178446891,38.693583390522214]}"
892,Turkmenistan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[61.397603881359,37.865336698564015]}"
893,Turkmenistan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[56.52065020387412,38.99272238013401]}"
894,Turkmenistan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[60.80830905497659,36.94636016290974]}"
895,Turkmenistan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[66.01494444173333,37.47187460411966]}"
896,Turkmenistan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[61.4344348080079,38.53727653108542]}"
897,Turkmenistan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[66.28623565753743,37.40719590366306]}"
898,Turkmenistan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[59.38807259078363,42.12963935227938]}"
899,Turkmenistan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[58.982932397645726,38.00637219817078]}"
900,Turkmenistan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[60.07169052199858,41.5367512647605]}"
901,Turkmenistan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[58.628097860418514,42.64078074894339]}"
902,Turkmenistan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[61.09487163061072,37.13500637257484]}"
903,Turkmenistan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.2905292737738,40.43182346529348]}"
904,Turkmenistan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.20159606064597,37.83659060947219]}"
905,Turkmenistan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[60.72027415713288,37.24100757610095]}"
906,Turkmenistan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[61.877304243078825,37.54643477270158]}"
907,Turkmenistan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[64.11590593110468,38.46810625420821]}"
908,Turkmenistan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[57.802546114312676,38.210289767665905]}"
909,Turkmenistan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[59.510243469423884,42.22935234881665]}"
910,Turkmenistan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[56.24127415051294,38.074644159763864]}"
911,Turkmenistan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[58.712539497125746,42.31289567023976]}"
912,Turkmenistan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[60.68523986105222,37.26885534990865]}"
913,Turkmenistan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[60.0680972608621,41.53495463419226]}"
914,Turkmenistan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[61.58086019931938,37.79526810640269]}"
915,Turkmenistan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[61.572775361762304,38.45552984023054]}"
916,Turkmenistan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[61.0248030384494,37.71891130725253]}"
917,Turkmenistan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[60.77596970474829,37.42695883991369]}"
918,Turkmenistan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[59.19583311998205,42.4665075838242]}"
919,Turkmenistan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[60.44898294132879,37.29849975428459]}"
920,Turkmenistan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[63.8733608043924,38.83911046654957]}"
921,Turkmenistan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[61.69045466398196,37.57248591594105]}"
922,Turkmenistan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[58.87962613997198,38.062966061070306]}"
923,Turkmenistan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[59.22278257850564,37.71711467668429]}"
924,Turkmenistan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[61.97971218546845,38.028830080273764]}"
925,Turkmenistan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[60.535221208604256,37.041581583026414]}"
926,Turkmenistan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[58.844591843891315,38.20579819124531]}"
927,Turkmenistan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[66.31857500776573,37.53475667400803]}"
928,Turkmenistan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.04618751649329,37.87521816668933]}"
929,Turkmenistan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[65.58465142064009,37.85276028458634]}"
930,Turkmenistan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[60.26303167751604,37.912947408622344]}"
931,Turkmenistan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[63.14392879368735,39.231674245709804]}"
932,Turkmenistan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[56.379614704267354,38.69987159751105]}"
933,Turkmenistan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[61.92132169200068,37.51319710718916]}"
934,Turkmenistan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[60.13816585302343,37.40809421894718]}"
935,Turkmenistan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[61.66350520545838,41.18640830395388]}"
936,Turkmenistan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[60.96371759912927,37.30927953769403]}"
937,Turkmenistan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[60.941259717026284,37.145786155984275]}"
938,Turkmenistan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.07223865973276,37.71531804611605]}"
939,Turkmenistan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.1153577933705,37.80245462867565]}"
940,Turkmenistan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.27705454451201,37.27155029576101]}"
941,Turkmenistan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[65.07081507812372,38.044101440103795]}"
942,Turkmenistan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[56.22330784483056,39.289166423893455]}"
943,Turkmenistan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[65.17232470522923,37.90486257106527]}"
944,Turkmenistan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[58.53018149444949,42.38206594711696]}"
945,Turkmenistan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[59.48958221788914,37.85904849157517]}"
946,Turkmenistan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[57.61928979635229,38.329765700453805]}"
947,Turkmenistan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[57.56628919458924,38.51661527955066]}"
948,Turkmenistan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[60.31693059456321,37.59674042861228]}"
949,Turkmenistan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[57.22762433247618,38.574107457734314]}"
950,Turkmenistan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.07673023615336,37.351500356047644]}"
951,Turkmenistan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[59.40783552703426,41.975129123410824]}"
952,Turkmenistan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[64.81569353743377,38.101593618287446]}"
953,Turkmenistan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[58.55263937655247,42.51860987030313]}"
954,Turkmenistan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.32825851570682,37.58685896048696]}"
955,Turkmenistan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[60.78135959645301,37.293109862579875]}"
956,Turkmenistan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[60.76878318247533,37.00475065637751]}"
957,Turkmenistan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[57.00753708786689,38.70436317393165]}"
958,Turkmenistan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[56.09754370505382,38.14291612135695]}"
959,Turkmenistan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[61.685064772277244,37.621893256567624]}"
960,Turkmenistan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[60.6106796924703,37.39641612025362]}"
961,Turkmenistan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[60.536119523888374,37.36138182417296]}"
962,Turkmenistan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[56.391292802960905,39.1759786980944]}"
963,Turkmenistan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[63.27687945573704,39.31521756713292]}"
964,Turkmenistan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.27795285979613,37.444026830311955]}"
965,Turkmenistan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[59.74380544329496,42.02992635574211]}"
966,Turkmenistan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[64.41055334429588,38.40432586903572]}"
967,Turkmenistan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[63.649680298646636,38.94780661592804]}"
968,Turkmenistan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[59.397954058908944,41.97692575397906]}"
969,Turkmenistan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[66.06165683650755,37.64794439980709]}"
970,Turkmenistan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[59.62882108692766,41.92212852164777]}"
971,Turkmenistan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.48726032099598,37.73508098236668]}"
972,Turkmenistan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[59.9342482835283,42.04968929199274]}"
973,Turkmenistan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[63.73591856592211,38.891212753028505]}"
974,Turkmenistan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[58.810455863094774,42.51771155501901]}"
975,Turkmenistan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[61.01671820089232,37.58057075349812]}"
976,Turkmenistan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[58.48796067609587,42.36409964143458]}"
977,Turkmenistan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[60.19296308535472,37.532960043439786]}"
978,Turkmenistan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[63.939836135417245,38.76904187438825]}"
979,Turkmenistan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[56.39937764051798,39.139147771445494]}"
980,Turkmenistan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[58.89759244565437,41.91943357579541]}"
981,Turkmenistan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.54565081446375,39.81647749567161]}"
982,Turkmenistan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[59.7321273446014,42.090113479778125]}"
983,Turkmenistan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[58.7332007486605,42.2131826737025]}"
984,Turkmenistan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[57.49352565657556,38.51751359483478]}"
985,Turkmenistan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[60.353761521212114,37.20238001888381]}"
986,Turkmenistan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[61.274534687434624,36.979597828422165]}"
987,Turkmenistan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[64.21472061235782,38.45193657909406]}"
988,Turkmenistan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[59.9207735542665,41.70653285345909]}"
989,Turkmenistan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[60.22350580501478,37.25358399007862]}"
990,Turkmenistan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[59.636905924484736,42.15209723438237]}"
991,Turkmenistan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[63.846411345868816,38.79239807177536]}"
992,Turkmenistan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[61.25926332760459,37.49253585565441]}"
993,Turkmenistan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[58.128634562448056,38.13303465323163]}"
994,Turkmenistan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[60.11031807921572,37.34611046434293]}"
995,Turkmenistan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[65.06722181698724,37.32455089752406]}"
996,Turkmenistan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[63.01367307749002,39.301742837871124]}"
997,Turkmenistan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[58.159177282108125,38.09171215016213]}"
998,Turkmenistan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[63.17536982863153,39.25772538894927]}"
999,Turkmenistan,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[59.62432951050706,42.23294560995313]}"
1000,Turkmenistan,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[58.75026873905877,37.688368587592464]}"
1001,Turkmenistan,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[64.41594323600059,37.26795703462453]}"
1002,Turkmenistan,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[59.40693721175014,37.52307857531447]}"
1003,Turkmenistan,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[55.76696368049784,38.54625968392661]}"
1004,Turkmenistan,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[55.08604069513524,38.46720793892409]}"
1005,Turkmenistan,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[56.97968931405919,40.605198315128554]}"
1006,Turkmenistan,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[61.603318081422366,36.887071354157854]}"
1007,Turkmenistan,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[53.46368329201538,40.24766883204898]}"
1008,Turkmenistan,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[60.391490763145136,37.98660926192015]}"
1009,Turkmenistan,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[65.01242458465595,38.31539265590789]}"
1010,Turkmenistan,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[63.635307254100724,36.21513152163645]}"
1011,Turkmenistan,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[61.32124708220884,38.69178675995397]}"
1012,Turkmenistan,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.435158034517045,36.26633549283127]}"
1013,Turkmenistan,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[63.7628680244457,37.091887238937105]}"
1014,Turkmenistan,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[55.96998293470885,38.89211106831262]}"
1015,Turkmenistan,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.83760328180259,37.64345282338649]}"
1016,Turkmenistan,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[54.35391373857783,39.8847494572647]}"
1017,Turkmenistan,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[64.11770256167291,36.40557436186979]}"
1018,Turkmenistan,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[54.741985941317466,41.38224103589194]}"
1019,Turkmenistan,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.91396008095275,35.65368446906175]}"
1020,Turkmenistan,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.72621218657177,35.46503825939665]}"
1021,Turkmenistan,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.570803642419094,37.3263475280923]}"
1022,Turkmenistan,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[63.47630544881157,36.173809018566956]}"
1023,Turkmenistan,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[55.50196067168258,38.86516160978904]}"
1024,Turkmenistan,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[63.804190527515196,37.261668827635695]}"
1025,Turkmenistan,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[52.90852444642952,41.97602743869494]}"
1026,Turkmenistan,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[66.10747091599765,38.13393296851575]}"
1027,Turkmenistan,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[59.33686861958881,42.15389386495061]}"
1028,Turkmenistan,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.69117789049111,36.33191250857199]}"
1029,Turkmenistan,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.306698948887956,35.63481984809524]}"
1030,Turkmenistan,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[61.30777235294705,36.78825667290471]}"
1031,Turkmenistan,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[63.452050936140346,36.4199474064157]}"
1032,Turkmenistan,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[59.06557740378472,41.66251540453723]}"
1033,Turkmenistan,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[64.34946790497574,37.02541190791226]}"
1034,Turkmenistan,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[56.47753107023638,38.57590408830255]}"
1035,Turkmenistan,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[55.210906519627855,39.362828277191255]}"
1036,Turkmenistan,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[61.66350520545838,39.076265701557126]}"
1037,Turkmenistan,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[59.71685598477137,37.81323441208508]}"
1038,Turkmenistan,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[63.64518872222604,36.758612268528765]}"
1039,Turkmenistan,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[63.67573144188611,36.37862490334621]}"
1040,Turkmenistan,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[63.076555147378386,35.78124523940672]}"
1041,Turkmenistan,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[52.96152504819257,42.07214717409573]}"
1042,Turkmenistan,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.69566946691171,35.67704066644886]}"
1043,Turkmenistan,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[59.32968209731586,37.958761488112444]}"
1044,Turkmenistan,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[56.13527294698684,38.25879879300836]}"
1045,Turkmenistan,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[54.20838666255047,40.24587220148074]}"
1046,Turkmenistan,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[56.06520435482552,38.82743236785602]}"
1047,Turkmenistan,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[57.61569653521581,38.21567965937063]}"
1048,Turkmenistan,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.89868872112272,36.5717626894319]}"
1049,Turkmenistan,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[63.87605575024476,36.47115137761052]}"
1050,Turkmenistan,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[55.95650820544706,40.276414921140805]}"
1051,Turkmenistan,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[63.730528674217396,37.1790238214967]}"
1052,Turkmenistan,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[63.17536982863153,37.408992534231295]}"
1053,Turkmenistan,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[63.31011712124946,36.344488922549665]}"
1054,Turkmenistan,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[61.32753528919768,35.966298187935344]}"
1055,Turkmenistan,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.04978077762977,35.474919727521964]}"
1056,Turkmenistan,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[64.23448354860845,37.14848110183664]}"
1057,Turkmenistan,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[56.24217246579706,38.69987159751105]}"
1058,Turkmenistan,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[55.25941554497031,41.23851059043282]}"
1059,Turkmenistan,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[52.86899857392826,40.5477061369449]}"
1060,Turkmenistan,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[61.48114720278211,36.47833789988347]}"
1061,Turkmenistan,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[64.0440407083751,36.91132586682908]}"
1062,Turkmenistan,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[63.02714780675181,37.39911106610598]}"
1063,Turkmenistan,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[58.318179087397276,38.271375206986036]}"
1064,Turkmenistan,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.6812964223658,35.818076166055626]}"
1065,Turkmenistan,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[63.09362313777665,36.05612971634729]}"
1066,Turkmenistan,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[54.3341508023272,39.63232286242711]}"
1067,Turkmenistan,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[57.350693526400555,38.453733209662296]}"
1068,Turkmenistan,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[54.94859845666495,40.64741913348217]}"
1069,Turkmenistan,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[54.170657420617445,41.71461769101616]}"
1070,Turkmenistan,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[60.55408582957077,36.70561166676571]}"
1071,Turkmenistan,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[57.50430543998499,38.66843056256686]}"
1072,Turkmenistan,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[61.77848956182567,37.14398952541604]}"
1073,Turkmenistan,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[60.33669353081385,36.77208699779055]}"
1074,Turkmenistan,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[56.8143993017812,38.686396868249254]}"
1075,Turkmenistan,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.84209485822319,37.83748892475631]}"
1076,Turkmenistan,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.16117187286059,35.4578517371237]}"
1077,Turkmenistan,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.61841435247743,36.719984711311625]}"
1078,Turkmenistan,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[61.57457199233055,36.1989618465223]}"
1079,Turkmenistan,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.97953709669348,35.42102081047479]}"
1080,Turkmenistan,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[64.2919757267921,36.57266100471602]}"
1081,Turkmenistan,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[61.49731687789627,36.793646564609425]}"
1082,Turkmenistan,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[60.941259717026284,37.38024644513947]}"
1083,Turkmenistan,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.627397505318626,35.4443770078619]}"
1084,Turkmenistan,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[61.73626874347206,37.7773018007203]}"
1085,Turkmenistan,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[55.823557543397364,38.60195523154202]}"
1086,Turkmenistan,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[64.58302987884682,36.65710264142326]}"
1087,Turkmenistan,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[63.43498294574207,37.207769910588524]}"
1088,Turkmenistan,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[63.259811465338764,36.110028633394464]}"
1089,Turkmenistan,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[65.90894323820723,37.90216762521291]}"
1090,Turkmenistan,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[63.56344203137117,36.9813944589904]}"
1091,Turkmenistan,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[57.73157920686723,38.22556112749594]}"
1092,Turkmenistan,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[60.453474517749385,39.718561129702586]}"
1093,Turkmenistan,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[54.08801241447845,41.94278977318252]}"
1094,Turkmenistan,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[54.3709817289761,39.61705150259708]}"
1095,Turkmenistan,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[63.669443234897265,36.886173038873736]}"
1096,Turkmenistan,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[61.706624339096116,36.33460745442435]}"
1097,Turkmenistan,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[56.30415622040131,38.512123703130065]}"
1098,Turkmenistan,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[59.351241664134726,38.02164355800081]}"
1099,Turkmenistan,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[64.16441495644712,36.69842514449275]}"
1100,Turkmenistan,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[54.951293402517315,41.65622719754839]}"
1101,Turkmenistan,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.7549582756636,37.89767604879231]}"
1102,Turkmenistan,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[55.659165846403496,38.434868588695785]}"
1103,Turkmenistan,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[63.40354191079789,36.30316641948016]}"
1104,Turkmenistan,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[64.1221941380935,36.29148832078661]}"
1105,Turkmenistan,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[64.94415262306286,38.33066401573792]}"
1106,Turkmenistan,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.06774708331216,35.73992273633723]}"
1107,Turkmenistan,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[57.12162312895008,38.22645944278006]}"
1108,Turkmenistan,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.98223204254583,39.466134534865]}"
1109,Turkmenistan,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[57.12791133593891,38.86875487092552]}"
1110,Turkmenistan,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[62.589668263385605,36.10463874168975]}"
1111,Turkmenistan,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[61.746150211597374,35.61415859656049]}"
1112,Turkmenistan,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[63.74130845762683,36.67596726238977]}"
1113,Turkmenistan,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[54.955784978937906,37.98481263135191]}"
1114,Turkmenistan,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[54.21826813067578,42.23923381694196]}"
1115,Turkmenistan,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[63.40354191079789,38.07554247504798]}"
1116,Turkmenistan,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[55.29534815633509,41.20257797906803]}"
1117,Turkmenistan,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[64.53002927708377,37.765623702026744]}"
